Kabupaten,Tahun,Luas Panen,Hasil Panen,Produktivitas,Station,Humidity
Cilacap,2014,1080.0,923.011,8.546398148148148,"Meteorologi, Cilacap",82.0
Banyumas,2014,1789.0,2728.694,15.25262157629961,,83.40599938659334
Purbalingga,2014,649.0,1052.788,16.22169491525424,,84.6049874961721
Banjarnegara,2014,2463.0,1952.124,7.925797807551767,,85.2514818576648
Kebumen,2014,2188.0,2607.532,11.91742230347349,"Sempor, Kebumen",85.0
Purworejo,2014,1271.0,1458.992,11.47908733280881,,83.70241223424226
Wonosobo,2014,247.0,286.399,11.5951012145749,"Wadaslintang, Wonosobo",82.0
Magelang,2014,730.0,986.236,13.51008219178082,"SMPK. Borobudur, Magelang",81.0
Boyolali,2014,4238.0,4842.000017777777,11.42520060825337,,82.25369824081426
Klaten,2014,1906.0,2442.641,12.8155351521511,,85.05954072966209
Sukoharjo,2014,6429.0,11455.728,17.81883341110593,,88.08561285367882
Wonogiri,2014,31084.0,35234.121,11.33513093552953,"SMPK. Selogiri, Wonogiri",90.0
Karanganyar,2014,3506.0,4614.291999999999,13.16112949229892,,89.81544625934472
Sragen,2014,6419.0,9777.933,15.23279794360492,,87.9233305367674
Grobogan,2014,550.0,1193.223,21.69496363636364,,85.05969044090617
Blora,2014,2184.0,3227.332,14.77716117216117,,81.9605635803991
Rembang,2014,3263.0,3233.98,9.911063438553478,,79.36198756388433
Pati,2014,2905.0,4583.661,15.77852323580034,"SMPK. Rendole, Pati",78.0
Kudus,2014,1155.0,1274.09,11.03108225108225,"SMPK. Colo, Kudus",78.0
Jepara,2014,11550.0,18000.534,15.58487792207792,,77.61676518149243
Demak,2014,281.0,407.836,14.51373665480427,,76.78216464826585
Semarang,2014,2300.0,3126.228,13.59229565217391,"Klimatologi, Semarang",76.0
Semarang,2014,2300.0,3126.228,13.59229565217391,"SI Ungaran, Semarang",76.0
Temanggung,2014,210.0,281.003,13.38109523809524,,77.82556240969635
Kendal,2014,1114.0,1459.274,13.09940754039497,,80.38585352863866
Batang,2014,433.0,503.1129999999999,11.61923787528868,"Gamer, Batang",82.0
Pekalongan,2014,385.0,474.167,12.31602597402597,,81.49243076471905
Pemalang,2014,456.0,508.206,11.14486842105263,,79.70878395479684
Tegal,2014,191.0,353.194,18.49183246073298,"Meteorologi, Tegal",78.0
Brebes,2014,594.0,826.68,13.91717171717172,,77.43159424666132
Kota Magelang,2014,0.0,0.0,0.0,,77.92738170737815
Kota Surakarta,2014,8.0,9.0,11.25,,79.12575231131396
Kota Salatiga,2014,3.0,4.668,15.56,,80.66509598763226
Kota Semarang,2014,281.0,329.256,11.71729537366548,,82.18380266549653
Kota Pekalongan,2014,0.0,0.0,0.0,,83.32026227407026
Kota Tegal,2014,0.0,0.0,0.0,,83.71286474251693
Cilacap,2015,1327.0,1420.68,10.70595327807084,"Meteorologi, Cilacap",83.0
Banyumas,2015,1466.0,2352.036,16.04390177353342,,81.05659442093979
Purbalingga,2015,474.0,805.891,17.00191983122363,,78.70372016078363
Banjarnegara,2015,585.0,792.796,13.55206837606838,,76.99898582023566
Kebumen,2015,2033.0,2426.368,11.93491392031481,"Sempor, Kebumen",77.0
Purworejo,2015,1682.0,1885.356,11.20901307966706,,78.97065776037053
Wonosobo,2015,188.0,310.344,16.50765957446809,"Wadaslintang, Wonosobo",80.0
Magelang,2015,453.0,814.6300000000001,17.98300220750552,"SMPK. Borobudur, Magelang",78.0
Boyolali,2015,2477.0,3131.9,12.64392410173597,,76.30679944489539
Klaten,2015,1851.0,3305.0,17.85521339816315,,75.70352478982765
Sukoharjo,2015,4161.0,8177.24,19.65210285988945,,75.93088720187497
Wonogiri,2015,33603.0,39004.43,11.60742493229771,,76.72959784811559
Karanganyar,2015,4348.0,6679.821,15.36297378104876,,77.84036789562775
Sragen,2015,7001.0,10703.473,15.28849164405085,,79.00390851148971
Grobogan,2015,501.0,984.0,19.64071856287425,,79.96093086277966
Blora,2015,1423.0,1518.796,10.67319747013352,,80.45214611657586
Rembang,2015,2532.0,2302.96,9.095418641390204,,80.21826543995655
Pati,2015,2359.0,3668.624,15.5516066129716,"SMPK. Rendole, Pati",79.0
Kudus,2015,418.0,654.28,15.65263157894737,"SMPK. Colo, Kudus",77.0
Jepara,2015,6817.0,9500.277999999998,13.93615666715564,,75.65158244492156
Demak,2015,118.0,143.157,12.13194915254237,,74.38164600318017
Semarang,2015,2074.0,3462.0,16.6923818707811,"Klimatologi, Semarang",72.0
Semarang,2015,2074.0,3462.0,16.6923818707811,"SI Ungaran, Semarang",69.0
Temanggung,2015,352.0,595.796,16.92602272727273,,70.52402111061375
Kendal,2015,1192.0,1742.2,14.61577181208054,,75.05732301961172
Batang,2015,347.0,550.384,15.86121037463977,"Gamer, Batang",79.0
Pekalongan,2015,270.0,376.509,13.94477777777778,,79.70454543220809
Pemalang,2015,530.0,562.74656,10.61785962264151,,78.3330491263592
Tegal,2015,201.0,376.335,18.72313432835821,"Meteorologi, Tegal",77.0
Brebes,2015,448.0,814.76,18.18660714285714,,77.20648710118498
Magelang,2015,0.0,0.0,0.0,"SMPK. Borobudur, Magelang",78.0
Surakarta,2015,7.0,7.7,11.0,"Adisumarmo, Surakarta",79.0
Salatiga,2015,0.0,0.0,0.0,"SMPK. Getas, Salatiga",80.0
Semarang,2015,157.0,134.0,8.535031847133759,"Klimatologi, Semarang",72.0
Semarang,2015,157.0,134.0,8.535031847133759,"SI Ungaran, Semarang",69.0
Pekalongan,2015,0.0,0.0,0.0,,71.5279569291649
Tegal,2015,0.0,0.0,0.0,"Meteorologi, Tegal",77.0
Cilacap,2019,1450.0,2286.0,15.76,"Meteorologi, Cilacap",83.0
Banyumas,2019,1882.0,2618.0,13.91,,86.18675928883295
Purbalingga,2019,179.0,346.0,19.34,,86.31826985877862
Banjarnegara,2019,633.0,844.0,13.33,,84.04064549933499
Kebumen,2019,1060.0,1269.0,11.98,"Sempor, Kebumen",80.0
Purworejo,2019,1014.0,1222.0,12.05,,75.44068455781567
Wonosobo,2019,201.0,276.0,13.75,"Wadaslintang, Wonosobo",74.0
Magelang,2019,463.0,605.0,13.07,"SMPK. Borobudur, Magelang",78.0
Boyolali,2019,2674.0,3349.0,12.53,,83.11451391524085
Klaten,2019,1041.0,1717.0,16.5,,87.12674225878635
Sukoharjo,2019,2897.0,4753.0,16.41,,88.82559947293866
Wonogiri,2019,24802.0,29651.0,11.95,"SMPK. Selogiri, Wonogiri",87.0
Karanganyar,2019,1445.0,2078.0,14.38,"Puslitbang FP. UNS Jumantono, Karanganyar",82.0
Sragen,2019,5524.0,9489.0,17.18,,78.88087344362589
Grobogan,2019,395.0,780.0,19.75,,78.10163977828428
Blora,2019,1204.0,1822.0,15.14,,78.5819693911297
Rembang,2019,427.0,365.0,8.55,,79.24153266931675
Pati,2019,685.0,1741.0,25.42,"SMPK. Rondole, Pati",79.0
Kudus,2019,300.0,506.0,16.86,"SMPK. Colo, Kudus",78.0
Jepara,2019,3186.0,4286.0,13.46,,79.62097034223058
Demak,2019,75.0,126.0,16.92,,81.84521147898859
Semarang,2019,973.0,1915.0,19.69,"SMPK. Balit Getas, Semarang",81.0
Semarang,2019,973.0,1915.0,19.69,"Klimatologi, Semarang",77.0
Semarang,2019,973.0,1915.0,19.69,"SI. Ungaran, Semarang",79.0
Temanggung,2019,444.0,779.0,17.56,,81.43013905339706
Kendal,2019,129.0,193.0,15.0,,82.11379222949161
Batang,2019,402.0,567.0,14.11,"Gamer/Subah, Batang",81.0
Pekalongan,2019,194.0,254.0,13.12,,78.32060448126184
Pemalang,2019,50.0,73.0,14.69,,75.43865436810984
Tegal,2019,109.0,223.0,20.57,"Meteorologi, Tegal",74.0
Brebes,2019,201.0,417.0,20.73,,75.14599423429695
Magelang,2019,1.0,2.0,16.74,"SMPK. Borobudur, Magelang",78.0
Surakarta,2019,3.0,4.0,12.61,,81.10685530125319
Salatiga,2019,2.0,3.0,16.74,,82.71528837114501
Semarang,2019,51.0,45.0,8.98,"SMPK. Balit Getas, Semarang",81.0
Semarang,2019,51.0,45.0,8.98,"Klimatologi, Semarang",77.0
Semarang,2019,51.0,45.0,8.98,"SI. Ungaran, Semarang",79.0
Pekalongan,2019,,,,,81.30288356768897
Tegal,2019,,,,"Meteorologi, Tegal",74.0
