Kabupaten,Tahun,Luas Panen,Hasil Panen,Produktivitas,Station,Humidity
Temanggung,2018,5.0,7.0,15.53,,64.24713903294113
Kendal,2018,1466.0,2206.0,15.05,,71.46437789301956
Batang,2018,920.0,1356.0,14.74,"Gamer/Subah, Batang",82.0
Pekalongan,2018,166.0,246.0,14.86,,90.20228877364708
Pemalang,2018,5480.0,6632.0,12.1,,90.41952763372552
Tegal,2018,307.0,357.0,11.64,"Meteorologi, Tegal",77.0
Brebes,2018,1806.0,3806.0,21.07,,
Kota Magelang,2018,0.0,0.0,0.0,,
Kota Surakarta,2018,0.0,0.0,0.0,,
Kota Salatiga,2018,5.0,7.0,15.53,,
Kota Semarang,2018,0.0,0.0,0.0,,
Kota Pekalongan,2018,0.0,0.0,0.0,,
Kota Tegal,2018,0.0,0.0,0.0,,
